0.0 -0.102942903042
1.3487 -1.56299119019
1.3737 -1.59198539942
1.3987 -1.62488909113
1.4237 -1.66178306782
1.4487 -1.70275793105
1.4737 -1.74791430393
1.4987 -1.79736307821
1.5237 -1.85122568659
1.5487 -1.90963440099
1.5737 -1.97273265729
1.5987 -2.04067540762
1.6747 -2.25475099847
1.7247 -2.38481586578
1.7747 -2.49255403928
1.8247 -2.57695687203
1.8747 -2.63723418303
1.9247 -2.67282165488
1.9747 -2.68338611696
2.0247 -2.66882866456
2.0747 -2.62928558486
2.1247 -2.56512708094
2.1747 -2.476953806
2.2507 -2.32506950221
2.2757 -2.27794198171
2.3007 -2.23640846619
2.3257 -2.20036696066
2.3507 -2.169728957
2.3757 -2.14441921663
2.4007 -2.1243755857
2.4257 -2.10954884254
2.4507 -2.09990257668
2.4757 -2.09541309953
2.5007 -2.09606938617
3.2581 -2.19388465781
3.2581 -2.19388465781
3.57225926 -2.38161357866
3.88641852 -2.51069927109
4.20057778 -2.57796321702
4.51473704 -2.58174915495
4.8288963 -2.52196386252
5.14305556 -2.40007945198
5.45721482 -2.21909712194
5.77137408 -1.98347325786
6.08553334 -1.69900970106
6.3996926 -1.37271088816
6.3996926 -1.37271088816
8.3999926 0.124107904191
8.3999926 0.124107904191
10.3887926 1.6123212793
10.547617552 1.72461141085
10.706442504 1.82324431419
10.865267456 1.90748568368
11.024092408 1.97670835628
11.18291736 2.03039698067
11.341742312 2.06815185394
11.500567264 2.08969189731
11.659392216 2.09485674872
11.818217168 2.08360795672
11.97704212 2.05602926669
12.27814212 1.98837721075
12.30314212 1.98464399774
12.32814212 1.98467497984
12.35314212 1.9884702158
12.37814212 1.99603690392
12.40314212 2.00738939562
12.42814212 2.02254922271
12.45314212 2.04154513824
12.47814212 2.06441317101
12.50314212 2.0911966939
12.52814212 2.12194650614
12.60414212 2.22151187292
12.65414212 2.28051276491
12.70414212 2.32629294075
12.75414212 2.35858700105
12.80414212 2.37720772889
12.85414212 2.38204717514
12.90414212 2.37307728428
12.95414212 2.35035005707
13.00414212 2.31399724907
13.05414212 2.2642296068
13.10414212 2.20133564603
13.18014212 2.09593607126
13.20514212 2.06324183855
13.23014212 2.03446087434
13.25514212 2.00953859093
13.28014212 1.9884277192
13.30514212 1.97108821902
13.33014212 1.95748720325
13.35514212 1.94759887537
13.38014212 1.9414044806
13.40514212 1.93889227028
13.43014212 1.94005747958
13.73794212 1.97704364566
13.896767072 1.98833656692
14.055592024 1.98400886986
14.214416976 1.96409277348
14.373241928 1.92873654981
14.53206688 1.87820342009
14.690891832 1.81286959507
14.849716784 1.73322147428
15.008541736 1.63985202477
15.167366688 1.53345636662
15.32619164 1.41482659787
17.62569164 -0.38712633176
21.17129164 -3.16555829841
21.19629164 -3.18154076314
21.22129164 -3.19028524724
21.24629164 -3.19177185708
21.27129164 -3.18599721063
21.29629164 -3.17297444517
21.32129164 -3.15273318738
21.34629164 -3.12531948597
21.37129164 -3.09079570691
21.39629164 -3.04924039151
21.42129164 -3.00074807781
21.49729164 -2.84289503563
21.54729164 -2.75176607759
21.59729164 -2.6855684736
21.64729164 -2.64370246486
21.69729164 -2.62578873996
21.74729164 -2.63166499825
21.79729164 -2.66138447939
21.84729164 -2.71521644568
21.89729164 -2.79364862167
21.94729164 -2.89739161293
21.99729164 -3.02738534429
22.07329164 -3.24549222924
22.09829164 -3.31351897468
22.12329164 -3.37400749008
22.14829164 -3.42682016453
22.17329164 -3.47183684961
22.19829164 -3.50895513271
22.22329164 -3.53809057002
22.24829164 -3.55917687864
22.27329164 -3.5721660874
22.29829164 -3.57702864593
22.32329164 -3.57375349196
22.82879164 -3.42527663276
22.9096876508 -3.39692155688
22.9905836617 -3.35943433791
23.0714796725 -3.31291772571
23.1523756833 -3.25749921908
23.2332716942 -3.19333071629
23.314167705 -3.12058809875
23.3950637158 -3.03947074892
23.4759597266 -2.95020100382
23.5568557375 -2.8530235456
23.6377517483 -2.74820473094
25.7487517483 0.0843132915414
25.7487517483 0.0843132915414
25.8527517483 0.223859418656
27.8527517483 2.90743878624

0.0 -0.387005591984
1.3487 -1.74332865959
1.3737 -1.77062082292
1.3987 -1.80226114867
1.4237 -1.83832733686
1.4487 -1.87890795623
1.4737 -1.92410266172
1.4987 -1.97402243922
1.5237 -2.0287898781
1.5487 -2.08853947228
1.5737 -2.15341795048
1.5987 -2.22358463657
1.6747 -2.44510069346
1.7247 -2.57916193509
1.7747 -2.68907701112
1.8247 -2.77381689441
1.8747 -2.83258824848
1.9247 -2.86484085474
1.9747 -2.87027276364
2.0247 -2.84883312155
2.0747 -2.80072264681
2.1247 -2.72639175067
2.1747 -2.62653632044
2.2507 -2.45580141833
2.2757 -2.40263102637
2.3007 -2.35536084173
2.3257 -2.31387478171
2.3507 -2.27807096785
2.3757 -2.24786147574
2.4007 -2.22317211909
2.4257 -2.20394226757
2.4507 -2.1901246979
2.4757 -2.18168547789
2.5007 -2.17860388312
3.2581 -2.16629160065
3.2581 -2.16629160065
3.57225926 -2.30667580029
3.88641852 -2.39026198823
4.20057778 -2.41499199521
4.51473704 -2.38025688638
4.8288963 -2.28691195539
5.14305556 -2.13725566416
5.45721482 -1.93497304711
5.77137408 -1.68504497346
6.08553334 -1.39362550164
6.3996926 -1.06789034595
6.3996926 -1.06789034595
8.3999926 0.556192924412
8.3999926 0.556192924412
10.3887926 2.17093911653
10.547617552 2.28800749685
10.706442504 2.38075491266
10.865267456 2.4484908748
11.024092408 2.49071110026
11.18291736 2.50710126646
11.341742312 2.49753935133
