-6.173112 -6.534364 0.569945 0.951730 0.000000 0.000000
2.799004 2.963564 4.939195 5.025068 0.000000 0.000000
-1.358061 -1.439886 -2.974904 -1.906738 0.000000 0.000000
-19.009856 -19.968109 -6.961290 -8.641764 0.000000 0.000000
-7.557346 -7.933065 13.475300 15.467937 0.000000 0.000000
7.080353 7.498449 3.585746 4.416354 0.000000 0.000000
8.698287 9.124845 0.188853 1.269373 0.000000 0.000000
-17.040601 -17.978736 17.389338 17.305494 0.000000 0.000000
-1.562619 -1.678233 -7.563922 -8.574795 0.000000 0.000000
0.421468 0.479524 -7.979361 -8.444540 0.000000 0.000000
-5.893791 -6.249300 1.905154 2.539795 0.000000 0.000000
2.132497 2.290579 10.400312 11.548799 0.000000 0.000000
0.561373 0.592206 -6.767884 -7.776549 0.000000 0.000000
4.100243 4.329246 0.246116 1.174636 0.000000 0.000000
-5.553286 -5.863277 14.878784 15.243843 0.000000 0.000000
-7.853626 -8.248016 2.456913 2.137149 0.000000 0.000000
-4.662448 -4.894679 9.064962 8.770397 0.000000 0.000000
8.666445 9.078991 1.726712 1.764446 0.000000 0.000000
7.220762 7.597560 3.513706 3.209423 0.000000 0.000000
6.197662 6.506345 3.709465 4.539091 0.000000 0.000000
1.026243 1.128332 -2.275587 -1.360709 0.000000 0.000000
0.044720 0.066008 17.808199 18.723977 0.000000 0.000000
-6.245190 -6.525365 -2.799880 -2.571370 0.000000 0.000000
-8.100977 -8.569345 -0.330622 -0.163786 0.000000 0.000000
-0.095131 -0.124858 -11.446412 -12.046268 0.000000 0.000000
4.226652 4.493392 5.534948 5.145859 0.000000 0.000000
-2.575911 -2.711924 -1.995136 -1.774039 0.000000 0.000000
11.833431 12.417875 10.644573 11.266657 0.000000 0.000000
-0.399243 -0.460490 -6.375043 -7.250811 0.000000 0.000000
3.857778 4.025687 -10.776725 -10.916192 0.000000 0.000000
8.276306 8.759065 -2.920343 -3.329893 0.000000 0.000000
-0.167683 -0.217861 -3.940534 -3.555407 0.000000 0.000000
-2.315315 -2.403687 3.405789 2.581091 0.000000 0.000000
1.414068 1.475087 4.311091 4.436670 0.000000 0.000000
-2.647717 -2.816017 6.419546 7.249547 0.000000 0.000000
0.850926 0.867330 -8.950864 -8.678655 0.000000 0.000000
-0.072374 -0.047124 -8.403507 -9.681870 0.000000 0.000000
-3.983995 -4.228360 -15.311481 -14.384325 0.000000 0.000000
-1.867803 -1.944139 6.495861 6.522710 0.000000 0.000000
-10.329845 -10.857509 2.249749 2.968934 0.000000 0.000000
3.866292 4.041904 -2.412667 -1.071405 0.000000 0.000000
-1.435099 -1.510298 12.717432 14.331442 0.000000 0.000000
-7.234853 -7.632562 1.229580 1.503580 0.000000 0.000000
6.111288 6.470562 6.275327 7.447449 0.000000 0.000000
0.503190 0.533993 0.802807 1.584345 0.000000 0.000000
-5.595961 -5.873126 -7.409652 -6.405323 0.000000 0.000000
-0.397168 -0.385578 9.044601 9.153649 0.000000 0.000000
-7.853410 -8.259004 -10.151021 -10.080621 0.000000 0.000000
7.286489 7.657104 -5.067386 -4.949482 0.000000 0.000000
-10.796579 -11.340707 -4.414237 -3.953462 0.000000 0.000000
-0.864881 -0.911762 -7.410770 -7.385572 0.000000 0.000000
-2.974147 -3.100099 -0.327597 0.999665 0.000000 0.000000
1.587182 1.717359 10.677293 11.768418 0.000000 0.000000
8.025757 8.456028 1.175259 1.761125 0.000000 0.000000
-3.048182 -3.180556 -4.864880 -5.672084 0.000000 0.000000
-7.329102 -7.767748 -10.077634 -11.464196 0.000000 0.000000
-6.757625 -7.119746 0.472979 -0.172289 0.000000 0.000000
-4.298755 -4.570898 8.529948 9.598001 0.000000 0.000000
-0.194345 -0.161870 0.852494 1.353327 0.000000 0.000000
3.726273 3.944909 2.436564 2.543654 0.000000 0.000000
1.374791 1.438911 11.483765 11.554147 0.000000 0.000000
-1.621899 -1.730958 -10.296961 -10.539305 0.000000 0.000000
-10.988756 -11.567198 -3.878007 -2.834204 0.000000 0.000000
2.112344 2.216704 7.458610 7.508834 0.000000 0.000000
2.033846 2.152300 0.939383 0.996100 0.000000 0.000000
11.034698 11.608961 -8.158805 -9.081304 0.000000 0.000000
4.905225 5.159647 1.394706 1.671577 0.000000 0.000000
4.995546 5.281412 -7.840214 -8.313536 0.000000 0.000000
-10.668130 -11.204533 -0.422794 -0.884143 0.000000 0.000000
-3.049660 -3.229922 5.034932 4.879348 0.000000 0.000000
8.748056 9.234206 0.274054 1.730677 0.000000 0.000000
7.385782 7.793388 12.549700 13.692457 0.000000 0.000000
2.663205 2.774770 5.679935 5.550760 0.000000 0.000000
5.249000 5.481617 10.004574 10.580455 0.000000 0.000000
6.388717 6.749492 9.179409 10.161676 0.000000 0.000000
-6.780254 -7.106050 -2.146236 -2.128052 0.000000 0.000000
0.491005 0.531127 3.341655 2.434583 0.000000 0.000000
1.209671 1.257020 -5.706086 -5.489500 0.000000 0.000000
4.294710 4.512930 -3.756323 -3.124387 0.000000 0.000000
6.936769 7.281422 -5.332871 -4.756484 0.000000 0.000000
-10.149227 -10.710997 0.419845 -0.158536 0.000000 0.000000
-15.867785 -16.720607 -5.057863 -4.906061 0.000000 0.000000
-1.016334 -1.092667 1.045466 0.915226 0.000000 0.000000
-11.350463 -11.925428 -0.846017 -0.271671 0.000000 0.000000
11.816435 12.423585 -3.856884 -3.688954 0.000000 0.000000
5.179109 5.485430 -12.777502 -15.372017 0.000000 0.000000
-2.536290 -2.655755 -1.234443 -1.172956 0.000000 0.000000
-2.456911 -2.621058 -4.433941 -4.626409 0.000000 0.000000
0.130001 0.138850 5.230607 4.563344 0.000000 0.000000
7.688773 8.044942 1.144688 1.723193 0.000000 0.000000
1.183406 1.279440 2.253682 3.013765 0.000000 0.000000
4.070953 4.273189 3.342434 4.312678 0.000000 0.000000
-2.588879 -2.767382 0.403266 1.017768 0.000000 0.000000
-3.395479 -3.597280 -7.284270 -8.289952 0.000000 0.000000
0.308480 0.282847 3.763962 2.842301 0.000000 0.000000
2.185602 2.284281 8.182140 8.926226 0.000000 0.000000
0.141899 0.112727 2.274268 1.785365 0.000000 0.000000
-5.143638 -5.407011 2.794642 2.877701 0.000000 0.000000
-7.723339 -8.161884 9.521157 10.207617 0.000000 0.000000
-4.588086 -4.819256 8.038426 8.266279 0.000000 0.000000
0.718122 0.768819 10.448176 9.301866 0.000000 0.000000
-6.426911 -6.743926 -2.409126 -1.972116 0.000000 0.000000
8.350133 8.813962 0.527776 1.890505 0.000000 0.000000
0.672370 0.750069 1.615528 1.222380 0.000000 0.000000
-2.089036 -2.186230 3.578803 4.410587 0.000000 0.000000
3.597101 3.810221 1.224680 1.387059 0.000000 0.000000
-2.168249 -2.248020 0.920020 -0.252183 0.000000 0.000000
9.819857 10.344612 -7.853911 -7.112636 0.000000 0.000000
2.898594 3.049249 -0.472128 -0.442780 0.000000 0.000000
-0.081203 -0.091654 5.991948 7.656034 0.000000 0.000000
4.504729 4.752617 0.339238 0.638094 0.000000 0.000000
4.129469 4.398561 -5.355398 -5.043913 0.000000 0.000000
-3.511995 -3.725756 0.002120 0.497234 0.000000 0.000000
1.391015 1.420809 6.530042 6.102890 0.000000 0.000000
5.284362 5.591267 -1.197712 -1.193130 0.000000 0.000000
0.272424 0.309357 0.415258 0.131664 0.000000 0.000000
5.911683 6.232029 2.189291 1.934207 0.000000 0.000000
2.421253 2.570685 -17.633085 -17.762650 0.000000 0.000000
4.827222 5.114062 9.772107 9.238282 0.000000 0.000000
-15.785823 -16.610044 8.032942 7.968274 0.000000 0.000000
6.584709 6.891112 4.303625 3.896874 0.000000 0.000000
-2.604411 -2.728717 1.764907 1.712311 0.000000 0.000000
-2.266570 -2.347263 7.837526 7.707368 0.000000 0.000000
11.240271 11.781535 -2.939366 -4.089816 0.000000 0.000000
-1.569323 -1.643816 3.411879 3.145246 0.000000 0.000000
-0.071397 -0.121029 -2.313703 -3.051983 0.000000 0.000000
-4.178971 -4.414928 8.608421 7.904724 0.000000 0.000000
-5.864971 -6.178996 3.661915 4.152695 0.000000 0.000000
2.004976 2.145458 5.412968 5.716474 0.000000 0.000000
-2.549399 -2.688375 14.219556 14.775910 0.000000 0.000000
-4.508501 -4.697321 5.233494 6.975160 0.000000 0.000000
-2.725696 -2.917693 9.872421 10.222036 0.000000 0.000000
-10.816834 -11.364786 -5.535705 -5.753679 0.000000 0.000000
2.861911 3.018435 8.709460 9.636047 0.000000 0.000000
-13.477544 -14.171894 -1.336359 -1.300212 0.000000 0.000000
-14.717466 -15.459576 9.864040 9.485067 0.000000 0.000000
-8.694724 -9.111016 7.117672 6.175427 0.000000 0.000000
-1.058039 -1.068880 -2.159871 -2.800955 0.000000 0.000000
-2.019440 -2.153965 -11.532010 -13.122055 0.000000 0.000000
-10.687404 -11.242197 -11.942861 -11.576230 0.000000 0.000000
6.020888 6.286661 3.987834 3.376628 0.000000 0.000000
7.922319 8.383092 0.635618 0.944329 0.000000 0.000000
-7.209534 -7.554831 -8.117805 -8.082591 0.000000 0.000000
-1.764320 -1.838134 2.157180 2.056391 0.000000 0.000000
-7.541012 -7.961040 7.926775 7.825286 0.000000 0.000000
-1.005664 -1.032504 5.173989 3.836296 0.000000 0.000000
-2.477917 -2.606376 -9.383855 -9.854727 0.000000 0.000000
1.729763 1.859446 -2.185280 -2.970650 0.000000 0.000000
-0.506619 -0.536439 6.246076 6.969962 0.000000 0.000000
-3.328578 -3.473455 10.370614 11.550914 0.000000 0.000000
0.476135 0.481400 10.399065 11.054886 0.000000 0.000000
-6.706063 -7.035857 4.063281 3.738083 0.000000 0.000000
-6.305958 -6.634044 -5.330079 -5.090722 0.000000 0.000000
-14.258056 -14.978832 -9.156220 -9.786580 0.000000 0.000000
-0.127325 -0.111107 -7.953143 -8.411916 0.000000 0.000000
10.828294 11.395557 13.707866 15.364556 0.000000 0.000000
-10.167078 -10.679035 10.774021 10.817599 0.000000 0.000000
-5.286639 -5.596660 -10.943682 -11.186386 0.000000 0.000000
-17.003550 -17.941679 7.329859 7.085877 0.000000 0.000000
-11.428536 -12.015849 -6.031186 -6.838097 0.000000 0.000000
10.212710 10.755818 -3.049350 -3.131380 0.000000 0.000000
-6.893231 -7.272267 4.015867 4.118829 0.000000 0.000000
-11.317118 -11.921216 -10.056431 -9.525881 0.000000 0.000000
0.616371 0.625724 -14.905219 -16.339275 0.000000 0.000000
-0.955730 -0.988064 -3.434323 -3.687460 0.000000 0.000000
-0.613190 -0.607262 -3.716995 -4.360787 0.000000 0.000000
3.492021 3.689713 -5.189369 -5.114013 0.000000 0.000000
-0.046588 -0.050545 0.165730 0.857293 0.000000 0.000000
2.784937 2.956383 -14.131024 -14.991115 0.000000 0.000000
2.591775 2.731125 -3.541259 -4.340649 0.000000 0.000000
-3.643128 -3.848350 7.168352 7.160167 0.000000 0.000000
0.060993 0.090470 11.362896 13.188374 0.000000 0.000000
10.217606 10.757156 9.694391 9.907591 0.000000 0.000000
1.861004 2.002868 -0.945360 -1.013999 0.000000 0.000000
7.860306 8.295302 -3.291154 -4.263954 0.000000 0.000000
-3.869596 -4.039352 4.160613 4.715228 0.000000 0.000000
-1.444962 -1.510841 3.917631 5.501514 0.000000 0.000000
-0.618982 -0.637712 3.869065 3.701783 0.000000 0.000000
-4.743306 -4.948593 4.571828 5.059743 0.000000 0.000000
-1.512359 -1.542633 10.764739 11.718514 0.000000 0.000000
-3.839054 -4.031765 2.307434 3.465420 0.000000 0.000000
5.331317 5.643370 0.267771 0.920398 0.000000 0.000000
5.296182 5.619138 -3.481692 -4.480669 0.000000 0.000000
-4.334057 -4.603154 8.766612 9.972697 0.000000 0.000000
-7.062649 -7.478896 1.340690 1.945834 0.000000 0.000000
-7.230352 -7.578862 -2.327974 -1.085722 0.000000 0.000000
9.530520 10.004554 -4.778719 -5.117273 0.000000 0.000000
-16.479442 -17.389721 -0.109475 -1.672172 0.000000 0.000000
-0.033737 -0.071593 2.459803 2.536702 0.000000 0.000000
12.161856 12.827153 -11.624817 -12.357283 0.000000 0.000000
7.932375 8.337600 3.945349 3.553636 0.000000 0.000000
-2.577251 -2.687531 0.607489 1.502619 0.000000 0.000000
-1.178181 -1.211334 -2.767040 -2.222176 0.000000 0.000000
-20.183662 -21.219096 -1.133524 -2.072232 0.000000 0.000000
1.757863 1.801883 4.573293 5.390236 0.000000 0.000000
1.229591 1.336332 2.325718 2.161450 0.000000 0.000000
-0.599124 -0.646181 -8.068715 -8.994582 0.000000 0.000000
3.927092 4.166808 -7.843277 -7.885614 0.000000 0.000000
-0.637401 -0.638156 -4.033694 -3.764023 0.000000 0.000000
-6.779292 -7.168148 6.056257 6.517236 0.000000 0.000000
-2.752477 -2.845809 7.161239 7.307246 0.000000 0.000000
5.653564 5.938220 13.207690 13.525021 0.000000 0.000000
17.545506 18.504528 3.563938 3.618728 0.000000 0.000000
-12.413634 -13.063420 -1.814024 -3.987689 0.000000 0.000000
10.707949 11.273972 0.959026 0.902797 0.000000 0.000000
-0.337425 -0.371793 -11.518824 -12.345013 0.000000 0.000000
9.933736 10.452537 2.546484 2.281798 0.000000 0.000000
-1.845690 -1.911334 2.465947 2.288849 0.000000 0.000000
2.645225 2.739554 12.650087 12.540913 0.000000 0.000000
1.475483 1.504781 -1.883551 -2.439175 0.000000 0.000000
6.893680 7.213485 8.930665 10.024360 0.000000 0.000000
8.858921 9.318261 11.896953 11.672239 0.000000 0.000000
9.557011 10.027103 -4.807202 -4.674952 0.000000 0.000000
5.593418 5.870737 1.234440 1.574253 0.000000 0.000000
