0.0 0.7192
1.3487 0.7192
1.3737 0.720083079644
1.3987 0.72273448718
1.4237 0.727160733742
1.4487 0.733372688987
1.4737 0.741385607783
1.4987 0.751219167678
1.5237 0.762897517214
1.5487 0.776449335239
1.5737 0.791907901324
1.5987 0.809311177498
1.6747 0.865215178753
1.7247 0.897886640576
1.7747 0.92215206972
1.8247 0.93778429275
1.8747 0.944636960483
1.9247 0.942645918107
1.9747 0.931829805799
2.0247 0.91228988422
2.0747 0.884209086506
2.1247 0.847850305647
2.1747 0.803553933275
2.2507 0.730391859268
2.2757 0.707212359968
2.3007 0.685769581578
2.3257 0.666010866476
2.3507 0.647887692639
2.3757 0.631355554489
2.4007 0.616373853599
2.4257 0.602905798992
2.4507 0.590918316794
2.4757 0.580381969016
2.5007 0.571270881256
3.2581 0.316596505216
3.2581 0.316596505216
3.57225926 0.294213189415
3.88641852 0.387701958556
4.20057778 0.594760808951
4.51473704 0.910291264686
4.8288963 1.32652391902
5.14305556 1.83320974296
5.45721482 2.41787245035
5.77137408 3.06611570543
6.08553334 3.76197760842
6.3996926 4.48832373041
6.3996926 4.48832373041
8.3999926 11.4526870997
10.3887926 18.3770113855
10.547617552 18.8851326771
10.706442504 19.3011374958
10.865267456 19.6219287548
11.024092408 19.8451182163
11.18291736 19.9690442716
11.341742312 19.992784312
11.500567264 19.9161615966
11.659392216 19.7397465689
11.818217168 19.4648526097
11.97704212 19.0935262587
12.27814212 18.2997937264
12.30314212 18.2512244053
12.32814212 18.2372714535
12.35314212 18.2579084071
12.37814212 18.3131744073
12.40314212 18.403174275
12.42814212 18.5280787093
12.45314212 18.6881246115
12.47814212 18.8836155342
12.50314212 19.1149222573
12.52814212 19.382483491
12.60414212 20.2514731771
12.65414212 20.7639229393
12.70414212 21.1559989261
12.75414212 21.4254281728
12.80414212 21.5706487291
12.85414212 21.5908187142
12.90414212 21.4858211975
12.95414212 21.2562648766
13.00414212 20.9034805482
13.05414212 20.4295133933
13.10414212 19.8371111209
13.18014212 18.8483034712
13.20514212 18.5408093964
13.23014212 18.2684809353
13.25514212 18.0308015733
13.28014212 17.8273205135
13.30514212 17.6576518214
13.33014212 17.5214736932
13.35514212 17.4185278453
13.38014212 17.3486190245
13.40514212 17.3116146373
13.43014212 17.3074444991
13.73794212 17.4581330737
13.896767072 17.4950456006
14.055592024 17.4501906228
14.214416976 17.3239020779
14.373241928 17.1171201634
14.53206688 16.8313843363
14.690891832 16.4688218525
14.849716784 16.0321319296
15.008541736 15.5245656518
15.167366688 14.9499017658
15.32619164 14.3124185491
17.62569164 4.65041600169
21.17129164 -10.2474297179
21.19629164 -10.3407780765
