0 0
0.0 0
0.0 10
0.0 -10
0.0 0
1.3487 0
1.3487 10
1.3487 -10
1.3487 0
1.5987 0
1.5987 10
1.5987 -10
1.5987 0
1.6747 0
1.6747 10
1.6747 -10
1.6747 0
2.1747 0
2.1747 10
2.1747 -10
2.1747 0
2.2507 0
2.2507 10
2.2507 -10
2.2507 0
2.5007 0
2.5007 10
2.5007 -10
2.5007 0
3.2581 0
3.2581 10
3.2581 -10
3.2581 0
3.2581 0
3.2581 10
3.2581 -10
3.2581 0
6.3996926 0
6.3996926 10
6.3996926 -10
6.3996926 0
6.3996926 0
6.3996926 10
6.3996926 -10
6.3996926 0
8.3999926 0
8.3999926 10
8.3999926 -10
8.3999926 0
8.3999926 0
8.3999926 10
8.3999926 -10
8.3999926 0
8.3999926 0
8.3999926 10
8.3999926 -10
8.3999926 0
10.3887926 0
10.3887926 10
10.3887926 -10
10.3887926 0
10.3887926 0
10.3887926 10
10.3887926 -10
10.3887926 0
10.547617552 0
10.547617552 10
10.547617552 -10
10.547617552 0
10.547617552 0
10.547617552 10
10.547617552 -10
10.547617552 0
10.706442504 0
10.706442504 10
10.706442504 -10
10.706442504 0
10.706442504 0
10.706442504 10
10.706442504 -10
10.706442504 0
10.865267456 0
10.865267456 10
10.865267456 -10
10.865267456 0
10.865267456 0
10.865267456 10
10.865267456 -10
10.865267456 0
11.024092408 0
11.024092408 10
11.024092408 -10
11.024092408 0
11.024092408 0
11.024092408 10
11.024092408 -10
11.024092408 0
11.18291736 0
11.18291736 10
11.18291736 -10
11.18291736 0
11.18291736 0
11.18291736 10
11.18291736 -10
11.18291736 0
11.341742312 0
11.341742312 10
11.341742312 -10
11.341742312 0
11.341742312 0
11.341742312 10
11.341742312 -10
11.341742312 0
11.500567264 0
11.500567264 10
11.500567264 -10
11.500567264 0
11.500567264 0
11.500567264 10
11.500567264 -10
11.500567264 0
11.659392216 0
11.659392216 10
11.659392216 -10
11.659392216 0
11.659392216 0
11.659392216 10
11.659392216 -10
11.659392216 0
11.818217168 0
11.818217168 10
11.818217168 -10
11.818217168 0
11.818217168 0
11.818217168 10
11.818217168 -10
11.818217168 0
11.97704212 0
11.97704212 10
11.97704212 -10
11.97704212 0
12.27814212 0
12.27814212 10
12.27814212 -10
12.27814212 0
12.52814212 0
12.52814212 10
12.52814212 -10
12.52814212 0
12.60414212 0
12.60414212 10
12.60414212 -10
12.60414212 0
13.10414212 0
13.10414212 10
13.10414212 -10
13.10414212 0
13.18014212 0
13.18014212 10
13.18014212 -10
13.18014212 0
13.43014212 0
13.43014212 10
13.43014212 -10
13.43014212 0
13.73794212 0
13.73794212 10
13.73794212 -10
13.73794212 0
13.73794212 0
13.73794212 10
13.73794212 -10
13.73794212 0
13.896767072 0
13.896767072 10
13.896767072 -10
13.896767072 0
13.896767072 0
13.896767072 10
13.896767072 -10
13.896767072 0
14.055592024 0
14.055592024 10
14.055592024 -10
14.055592024 0
14.055592024 0
14.055592024 10
14.055592024 -10
14.055592024 0
14.214416976 0
14.214416976 10
14.214416976 -10
14.214416976 0
14.214416976 0
14.214416976 10
14.214416976 -10
14.214416976 0
14.373241928 0
14.373241928 10
14.373241928 -10
14.373241928 0
14.373241928 0
14.373241928 10
14.373241928 -10
14.373241928 0
14.53206688 0
14.53206688 10
14.53206688 -10
14.53206688 0
14.53206688 0
14.53206688 10
14.53206688 -10
14.53206688 0
14.690891832 0
14.690891832 10
14.690891832 -10
14.690891832 0
14.690891832 0
14.690891832 10
14.690891832 -10
14.690891832 0
14.849716784 0
14.849716784 10
14.849716784 -10
14.849716784 0
14.849716784 0
14.849716784 10
14.849716784 -10
14.849716784 0
15.008541736 0
15.008541736 10
15.008541736 -10
15.008541736 0
15.008541736 0
15.008541736 10
15.008541736 -10
15.008541736 0
15.167366688 0
15.167366688 10
15.167366688 -10
15.167366688 0
15.167366688 0
15.167366688 10
15.167366688 -10
15.167366688 0
15.32619164 0
15.32619164 10
15.32619164 -10
15.32619164 0
17.62569164 0
17.62569164 10
17.62569164 -10
17.62569164 0
17.62569164 0
17.62569164 10
17.62569164 -10
17.62569164 0
21.17129164 0
21.17129164 10
21.17129164 -10
21.17129164 0
21.17129164 0
21.17129164 10
21.17129164 -10
21.17129164 0
21.42129164 0
21.42129164 10
21.42129164 -10
21.42129164 0
21.49729164 0
21.49729164 10
21.49729164 -10
21.49729164 0
21.99729164 0
21.99729164 10
21.99729164 -10
21.99729164 0
22.07329164 0
22.07329164 10
22.07329164 -10
22.07329164 0
22.32329164 0
22.32329164 10
22.32329164 -10
22.32329164 0
22.32329164 0
22.32329164 10
22.32329164 -10
22.32329164 0
22.82879164 0
22.82879164 10
22.82879164 -10
22.82879164 0
23.6377517474 0
23.6377517474 10
23.6377517474 -10
23.6377517474 0
23.8946517474 0
23.8946517474 10
23.8946517474 -10
23.8946517474 0
24.6176517474 0
24.6176517474 10
24.6176517474 -10
24.6176517474 0
24.6176517474 0
24.6176517474 10
24.6176517474 -10
24.6176517474 0
24.6176517474 0
24.6176517474 10
24.6176517474 -10
24.6176517474 0
26.3176517474 0
26.3176517474 10
26.3176517474 -10
26.3176517474 0
26.6176517474 0
26.6176517474 10
26.6176517474 -10
26.6176517474 0
26.9176517474 0
26.9176517474 10
26.9176517474 -10
26.9176517474 0
28.6176517474 0
28.6176517474 10
28.6176517474 -10
28.6176517474 0
28.6176517474 0
28.6176517474 10
28.6176517474 -10
28.6176517474 0
28.6176517474 0
28.6176517474 10
28.6176517474 -10
28.6176517474 0
